date,ticker,open,high,low,close,volume,date,Price_Increase,consc Increas,2day,dollowed by 3 more increase,3day,follow by 2 more
9/29/2022,AVAX,17.26159029,17.36865489,16.92736341,17.34863863,207582338.4,2022,1,0,0,0,0,0
9/30/2022,AVAX,17.34378071,17.6961403,17.05510491,17.19619692,279674592.9,2022,0,0,0,0,0,0
10/1/2022,AVAX,17.19728009,17.28925495,16.92818806,16.97086417,134160561.2,2022,0,1,0,0,0,0
10/2/2022,AVAX,16.97126706,17.1200097,16.53007959,16.53337796,171162153.5,2022,0,0,0,0,0,0
10/3/2022,AVAX,16.53525386,17.25254882,16.43286576,17.16819246,204748173.5,2022,1,0,0,0,0,0
10/4/2022,AVAX,17.1666076,17.5217209,17.0867332,17.44037838,174779831.8,2022,1,0,0,0,0,0
10/5/2022,AVAX,17.43784047,17.44694258,16.98107553,17.37370341,176999979.5,2022,0,1,0,0,0,0
10/6/2022,AVAX,17.37366689,17.62871505,17.02556321,17.0377831,189856861.7,2022,0,1,0,0,0,0
10/7/2022,AVAX,17.03897748,17.14711196,16.75429619,16.90461505,158335012.1,2022,0,0,0,0,0,0
10/8/2022,AVAX,16.90365374,16.98353123,16.68539482,16.7853592,92577196.91,2022,0,0,0,0,0,0
10/9/2022,AVAX,16.78555979,16.9811033,16.71670618,16.90305427,89206881.51,2022,1,0,0,0,0,0
10/10/2022,AVAX,16.90274704,17.17899091,16.23850159,16.23850159,159927572.5,2022,0,0,0,0,0,0
10/11/2022,AVAX,16.23511245,16.23550317,15.72413744,15.95166908,198036643,2022,0,1,0,0,0,0
10/12/2022,AVAX,15.9506623,16.13135204,15.89378296,15.9616314,116523360.5,2022,1,0,0,0,0,0
10/13/2022,AVAX,15.96160264,15.98141798,14.59381276,15.67171386,369779404.1,2022,0,0,0,0,0,0
10/14/2022,AVAX,15.67015677,16.36639318,15.56258069,15.68238439,207908885.9,2022,1,1,0,0,0,0
10/15/2022,AVAX,15.68153294,15.7402712,15.42219516,15.44047804,114054506.1,2022,0,0,0,0,0,0
10/16/2022,AVAX,15.44078464,15.8622396,15.44078464,15.75531947,127163510.5,2022,1,2,0,0,0,0
10/17/2022,AVAX,15.75504558,16.24307302,15.67697312,16.18509904,171491981.5,2022,1,0,1,0,0,0
10/18/2022,AVAX,16.18615298,16.33238123,15.60438215,15.87175977,195129666.3,2022,0,3,0,0,0,0
10/19/2022,AVAX,15.87136283,15.89592661,15.09883713,15.1070326,204882795.6,2022,0,1,0,0,1,0
10/20/2022,AVAX,15.10154405,15.44454892,14.94056394,15.18733191,233552042.9,2022,1,0,0,0,0,0
10/21/2022,AVAX,15.18890412,15.72472821,14.65184426,15.6902868,240934067.1,2022,1,0,0,0,0,0
10/22/2022,AVAX,15.68943657,15.87777705,15.55205015,15.68367153,131362691.5,2022,0,1,0,0,0,0
10/23/2022,AVAX,15.68383605,16.34176106,15.63165554,16.3022935,191269978.7,2022,1,1,0,0,0,0
10/24/2022,AVAX,16.30236714,16.44954162,15.66290759,15.75955173,160269141.5,2022,0,0,0,0,0,0
10/25/2022,AVAX,15.75815776,16.96059774,15.62901022,16.66862843,268037580.6,2022,1,2,0,0,0,0
10/26/2022,AVAX,16.65995244,17.25381717,16.65617055,17.01515504,314000709.2,2022,1,0,1,0,0,0
10/27/2022,AVAX,17.01578175,17.48020551,16.89278143,16.9139709,368498288.3,2022,0,3,0,0,0,0
10/28/2022,AVAX,16.91445426,18.36765251,16.82816055,18.34030919,431888975.1,2022,1,1,0,0,1,0
10/29/2022,AVAX,18.33908398,18.85055985,18.19820854,18.30797348,324609848,2022,0,0,0,0,0,0
10/30/2022,AVAX,18.30579217,18.79692944,17.9629539,18.26560592,282464477.5,2022,0,2,0,0,0,0
10/31/2022,AVAX,18.26155763,19.71123537,18.23668982,19.31161018,520744777.7,2022,1,0,1,0,0,0
11/1/2022,AVAX,19.31098688,19.44698627,18.59838882,18.66878408,281528846.3,2022,0,0,0,0,0,0
11/2/2022,AVAX,18.66133883,18.72204465,17.51008658,17.89747581,365548951.5,2022,0,1,0,0,0,0
11/3/2022,AVAX,17.89879762,18.80956873,17.83032099,18.04765566,244934828.1,2022,1,0,0,0,0,0
11/4/2022,AVAX,18.0433975,19.6159305,17.94048106,19.3957605,365593898.6,2022,1,0,0,0,0,0
11/5/2022,AVAX,19.39373928,20.49410748,19.24968178,19.60324755,395714100.7,2022,1,1,0,0,0,0
11/6/2022,AVAX,19.60338261,19.7048006,18.27687546,18.27922992,236417681.6,2022,0,1,0,0,0,0
11/7/2022,AVAX,18.2759844,18.82889986,17.79134425,18.06842024,310371680,2022,0,2,0,0,0,0
11/8/2022,AVAX,18.06716488,18.14251618,15.27318537,15.99160531,878228418.4,2022,0,0,1,0,0,0
11/9/2022,AVAX,15.9957688,16.10898424,12.27934028,12.91787503,752204885.9,2022,0,0,0,0,0,0
11/10/2022,AVAX,12.91640504,15.86744462,12.75727508,15.38650572,507516498.2,2022,1,0,0,0,0,0
11/11/2022,AVAX,15.38524693,15.41830772,13.6624212,14.09554592,300019683.3,2022,0,0,0,0,0,0
11/12/2022,AVAX,14.10158811,14.11802493,12.97306636,13.06407147,151599249.5,2022,0,1,0,0,0,0
11/13/2022,AVAX,13.06685123,13.33684055,12.73487335,13.05202029,161491788.7,2022,0,0,0,0,0,0
11/14/2022,AVAX,13.0534899,13.55986634,12.10657179,13.10676359,233088831.7,2022,1,0,0,0,0,0
11/15/2022,AVAX,13.10796706,13.97978552,13.04883843,13.49658212,164929944.8,2022,1,0,0,0,0,0
11/16/2022,AVAX,13.49772659,13.68969986,12.89407846,13.07848277,147528056.9,2022,0,1,0,0,0,0
11/17/2022,AVAX,13.07666783,13.2876689,12.69776419,12.88934482,152325455.4,2022,0,1,0,0,0,0
11/18/2022,AVAX,12.88833022,13.27020549,12.88143266,12.98943052,132691557.2,2022,1,0,0,0,0,0
11/19/2022,AVAX,12.99045965,12.99045965,12.55731264,12.88217319,101179071.6,2022,0,0,0,0,0,0
11/20/2022,AVAX,12.88194993,13.11783263,12.13129987,12.19677922,131091599.9,2022,0,1,0,0,0,0
11/21/2022,AVAX,12.19613497,12.19613497,11.64735681,11.8343797,184823170.4,2022,0,0,0,0,0,0
11/22/2022,AVAX,11.83328129,12.35050483,11.4920868,12.32219282,191009082.8,2022,1,0,0,0,0,0
11/23/2022,AVAX,12.32451178,13.03165227,12.32451178,13.03165227,197226438.1,2022,1,0,0,0,0,0
11/24/2022,AVAX,13.03024296,13.3655984,12.8058009,12.94083302,157045573.5,2022,0,1,0,0,0,0
11/25/2022,AVAX,12.9400982,13.01181242,12.54986146,12.82828876,127884745.2,2022,0,1,0,0,0,0
11/26/2022,AVAX,12.82818005,13.21205332,12.65736154,12.75235733,147386106.3,2022,0,0,0,0,0,0
11/27/2022,AVAX,12.7523937,13.24274114,12.70661399,12.87678623,122601926.8,2022,1,0,0,0,0,0
11/28/2022,AVAX,12.87170355,12.97786817,12.01676234,12.45779082,175938136.8,2022,0,0,0,0,0,0
11/29/2022,AVAX,12.4591774,12.70382443,12.3133105,12.472988,162217202,2022,1,1,0,0,0,0
11/30/2022,AVAX,12.47337913,13.17441747,12.47337913,13.15740103,195360075,2022,1,0,0,0,0,0
12/1/2022,AVAX,13.15643204,13.27714781,12.84105275,12.88773296,152241995.5,2022,0,2,0,0,0,0
12/2/2022,AVAX,12.88882886,13.611928,12.84070027,13.58639918,185188563.1,2022,1,1,1,0,0,0
12/3/2022,AVAX,13.58722168,13.85684921,13.32420376,13.43128239,179887085.9,2022,0,0,0,0,0,0
12/4/2022,AVAX,13.42719241,13.92641747,13.42312462,13.92561458,150926133.7,2022,1,2,0,0,0,0
12/5/2022,AVAX,13.92453201,14.30538984,13.48226221,13.60273346,183876781.5,2022,0,0,1,0,0,0
12/6/2022,AVAX,13.60281814,13.67199335,13.49672572,13.66642171,125511202.9,2022,1,3,0,0,0,0
12/7/2022,AVAX,13.66579844,13.6785644,13.02914042,13.26404841,140058712.5,2022,0,0,0,0,1,0
12/8/2022,AVAX,13.26592942,13.50128385,13.11352164,13.40671406,119634853,2022,1,4,0,0,0,0
12/9/2022,AVAX,13.40648223,13.59864138,13.37514946,13.45182284,116383354.1,2022,1,0,0,0,0,0
12/10/2022,AVAX,13.45339063,13.56513936,13.35933472,13.48004685,90549473.1,2022,1,5,0,0,0,0
12/11/2022,AVAX,13.48069483,13.49441475,12.96933897,12.99510004,99881447.46,2022,0,1,0,0,0,0
12/12/2022,AVAX,12.99382892,13.03952514,12.64900279,12.9914851,130384940,2022,0,6,0,0,0,0
12/13/2022,AVAX,12.9926769,14.08819717,12.60519446,13.72817499,289072312.9,2022,1,0,0,0,0,0
12/14/2022,AVAX,13.73113401,14.15546139,13.52387658,13.53593828,221542854.1,2022,0,0,0,0,0,0
12/15/2022,AVAX,13.72599226,13.86343257,13.11355194,13.17080116,152280791.5,2022,0,1,0,0,0,0
12/16/2022,AVAX,13.17133421,13.27744492,11.68937257,11.84681354,194845680.8,2022,0,0,0,0,0,0
12/17/2022,AVAX,11.84592759,11.97133725,11.58017575,11.96333711,128236701.7,2022,1,0,0,0,0,0
12/18/2022,AVAX,11.96294001,12.0059112,11.8282306,11.9226786,82546490.98,2022,0,0,0,0,0,0
12/19/2022,AVAX,11.92561797,12.0792028,11.27796954,11.38227995,145700235.9,2022,0,1,0,0,0,0
12/20/2022,AVAX,11.38584465,12.0182014,11.36899986,11.96780472,133088275.4,2022,1,0,0,0,0,0
12/21/2022,AVAX,11.96539322,11.97196472,11.64721626,11.69643694,99510760.75,2022,0,0,0,0,0,0
12/22/2022,AVAX,11.69793511,11.84344684,11.49137152,11.8434307,100223574.2,2022,1,1,0,0,0,0
12/23/2022,AVAX,11.84354293,11.87252745,11.74369692,11.78172664,97273971.43,2022,0,0,0,0,0,0
12/24/2022,AVAX,11.78160643,11.82081992,11.66332258,11.68042855,49904792.47,2022,0,2,0,0,0,0
12/25/2022,AVAX,11.68012424,11.71580822,11.53906367,11.68459274,96667767.92,2022,1,0,1,0,0,0
12/26/2022,AVAX,11.68433038,11.76417774,11.58063027,11.72385649,100546246.3,2022,1,0,0,0,0,0
12/27/2022,AVAX,11.72073116,11.78020853,11.58132237,11.64639563,130725346.6,2022,0,1,0,0,0,0
12/28/2022,AVAX,11.64621416,11.65528667,11.1327278,11.20291364,139487053.8,2022,0,1,0,0,0,0
12/29/2022,AVAX,11.20308664,11.20821304,10.70211675,10.99269474,118611566.1,2022,0,0,0,0,0,0
12/30/2022,AVAX,10.99242643,10.99242643,10.65106025,10.87024908,158598467,2022,0,0,0,0,0,0
12/31/2022,AVAX,10.87063265,11.04160545,10.84686635,10.90263286,84881314.58,2022,1,0,0,0,0,0
1/1/2023,AVAX,10.90373409,10.92994835,10.67073301,10.86591514,95741904.23,2023,0,0,0,0,0,0
1/2/2023,AVAX,10.86603371,11.231228,10.74395104,11.15361514,128530323.5,2023,1,1,0,0,0,0
1/3/2023,AVAX,11.15368359,11.52815089,11.08723573,11.38444977,165410540.6,2023,1,0,0,0,0,0
1/4/2023,AVAX,11.38394213,12.27071736,11.36371325,12.07761339,203700016.8,2023,1,2,0,0,0,0
1/5/2023,AVAX,12.07743267,12.149061,11.71855469,11.740196,148011462.7,2023,0,1,1,0,0,0
1/6/2023,AVAX,11.74231318,11.80351104,11.38878066,11.78120608,135298028.3,2023,1,3,0,0,0,0
1/7/2023,AVAX,11.78193293,11.85420256,11.66606444,11.74342436,99819318.94,2023,0,0,0,0,1,0
1/8/2023,AVAX,11.74146276,12.12807736,11.60965896,12.07258536,133385894,2023,1,4,0,0,0,0
1/9/2023,AVAX,12.06956841,12.63173667,12.06956841,12.20963692,331158364.1,2023,1,0,0,0,0,0
1/10/2023,AVAX,12.20708055,12.86948201,12.08960738,12.73124129,230945289,2023,1,5,0,0,0,0
1/11/2023,AVAX,12.72966293,15.91392439,12.31607814,15.91392439,815639198.5,2023,1,1,0,0,0,0
1/12/2023,AVAX,15.90377129,16.37905218,14.88600809,15.45735026,821227059.4,2023,0,6,0,0,0,0
1/13/2023,AVAX,15.45751724,16.43285489,15.04715706,15.96222283,594284894.3,2023,1,2,0,0,0,0
1/14/2023,AVAX,15.96125079,18.33752608,15.94421007,16.95805801,1069929455,2023,1,0,1,0,0,0
1/15/2023,AVAX,16.95948458,17.04331682,16.0511265,16.79711691,514796095.9,2023,0,3,0,0,0,0
1/16/2023,AVAX,16.79619747,17.27522525,16.22039947,16.74078837,455814602.2,2023,0,1,0,0,1,0
1/17/2023,AVAX,16.74263686,18.1362954,16.66914027,17.12659175,549733347.5,2023,1,0,0,0,0,0
1/18/2023,AVAX,17.12907997,17.38340834,15.77480281,15.80433099,466860281.1,2023,0,0,0,0,0,0
1/19/2023,AVAX,15.80941204,16.25635738,15.750174,16.19635288,275014984.2,2023,1,1,0,0,0,0
1/20/2023,AVAX,16.19332529,17.52812569,15.90236605,17.5212747,377589625.9,2023,1,0,0,0,0,0
1/21/2023,AVAX,17.52294761,17.73019706,16.88703636,16.89646932,451849941.4,2023,0,2,0,0,0,0
1/22/2023,AVAX,16.89125378,18.36590406,16.87722692,17.36227218,528180733.1,2023,1,1,1,0,0,0
1/23/2023,AVAX,17.36220698,18.28485765,17.34971022,18.0065873,447269430.7,2023,1,0,0,0,0,0
1/24/2023,AVAX,17.9953734,18.85618575,16.93581941,17.01931265,483621028.8,2023,0,2,0,0,0,0
1/25/2023,AVAX,17.02123359,18.21517993,16.60301513,17.80389067,373780820.5,2023,1,1,1,0,0,0
1/26/2023,AVAX,17.79720558,18.7157969,17.79720558,18.10803454,485573314.9,2023,1,0,0,0,0,0
1/27/2023,AVAX,18.10741723,21.55122655,17.62621079,21.25410328,680858655.4,2023,1,2,0,0,0,0
1/28/2023,AVAX,21.25161525,21.68404339,20.15287985,20.60496018,689054376.7,2023,0,1,1,0,0,0
1/29/2023,AVAX,20.60445308,21.12351955,20.22764178,21.07977854,420146184.5,2023,1,3,0,0,0,0
1/30/2023,AVAX,21.07667717,21.17930741,19.43382072,19.73917068,665345569.7,2023,0,0,0,0,1,0
1/31/2023,AVAX,19.73755519,20.09892988,19.40431717,19.84449879,398085253.4,2023,1,4,0,0,0,0
2/1/2023,AVAX,19.8429475,20.96536436,18.79530658,20.96536436,578705289.4,2023,1,0,0,0,0,0
2/2/2023,AVAX,20.95808719,22.70515034,20.95457331,21.18005894,923881871.9,2023,1,5,0,0,0,0
2/3/2023,AVAX,21.17309104,21.84497113,20.87823553,21.36518659,449947551,2023,1,1,0,0,0,0
2/4/2023,AVAX,21.36261326,21.61928265,20.99332013,21.0246352,270970237.2,2023,0,6,0,0,0,0
2/5/2023,AVAX,21.02543411,21.11889618,19.77849527,20.10801719,341651158.7,2023,0,2,0,0,0,0
2/6/2023,AVAX,20.10721873,20.37062519,19.56039504,19.58503536,228201923.7,2023,0,0,1,0,0,0
2/7/2023,AVAX,19.58088871,20.91779474,19.57065871,20.84521867,316667705.5,2023,1,0,0,0,0,0
2/8/2023,AVAX,20.84447953,20.99551241,19.73801013,20.08147533,257585286.8,2023,0,0,0,0,0,0
2/9/2023,AVAX,20.08573993,20.20979062,17.66394922,17.87445247,387714367.4,2023,0,1,0,0,0,0
2/10/2023,AVAX,17.87581365,18.22443338,17.62876988,17.79852993,232811781.6,2023,0,0,0,0,0,0
2/11/2023,AVAX,17.80218884,18.0737943,17.70331093,18.02908557,134054933.4,2023,1,0,0,0,0,0
2/12/2023,AVAX,18.02776783,18.46637194,17.6155496,17.76869847,259289327.6,2023,0,0,0,0,0,0
2/13/2023,AVAX,17.77037058,17.84229221,16.93363527,17.62097128,245266831.1,2023,0,1,0,0,0,0
2/14/2023,AVAX,17.61852204,18.25716864,17.37798046,18.14703089,249864205.2,2023,1,0,0,0,0,0
2/15/2023,AVAX,18.14570015,19.92364643,17.9396227,19.92364643,256514870.1,2023,1,0,0,0,0,0
2/16/2023,AVAX,19.92382661,20.31132033,18.58377771,18.61483084,362001304.5,2023,0,1,0,0,0,0
2/17/2023,AVAX,18.61043394,19.62190507,18.52208307,19.47738923,249597693.4,2023,1,1,0,0,0,0
2/18/2023,AVAX,19.47702991,20.03261143,19.36009566,19.57869691,258172528,2023,1,0,0,0,0,0
2/19/2023,AVAX,19.57203107,20.36556039,19.43706109,19.8020775,288113871.7,2023,1,2,0,0,0,0
2/20/2023,AVAX,19.80809094,21.31045383,19.21548441,20.8107668,483461794.8,2023,1,1,1,0,0,0
2/21/2023,AVAX,20.81546885,21.60017259,20.01740518,20.94012975,489974939.6,2023,1,3,0,0,0,0
2/22/2023,AVAX,20.94215694,21.45758147,19.64725157,20.31447586,605541357.2,2023,0,2,0,0,1,0
2/23/2023,AVAX,20.31671874,20.69533736,19.5836229,19.7026376,309191496.7,2023,0,4,1,0,0,0
2/24/2023,AVAX,19.70188652,19.80513839,18.14151287,18.36859947,298510977,2023,0,0,0,0,0,0
2/25/2023,AVAX,18.37303116,18.55935996,17.54289819,17.95964195,242999789.9,2023,0,0,0,0,0,0
2/26/2023,AVAX,17.95693065,18.55504266,17.85076847,18.44385459,151162317,2023,1,0,0,0,0,0
2/27/2023,AVAX,18.44245092,18.61831811,17.78910916,17.93974012,198821794.7,2023,0,0,0,0,0,0
2/28/2023,AVAX,17.93850141,17.93850141,17.00038096,17.08111414,200107205.3,2023,0,1,0,0,0,0
3/1/2023,AVAX,17.08233602,17.79535539,17.03355258,17.76102301,159270741.3,2023,1,0,0,0,0,0
3/2/2023,AVAX,17.7615514,17.83243231,17.16027135,17.4470309,132504183.8,2023,0,0,0,0,0,0
3/3/2023,AVAX,17.44779987,17.46885543,15.94498749,16.65438336,205495359.2,2023,0,1,0,0,0,0
3/4/2023,AVAX,16.65412004,16.87208231,15.81896194,16.11780643,122435703,2023,0,0,0,0,0,0
3/5/2023,AVAX,16.12207577,16.50018352,16.08805304,16.15933843,108593996.6,2023,1,0,0,0,0,0
3/6/2023,AVAX,16.15630198,16.58368507,15.86071975,16.52437992,162196353.7,2023,1,0,0,0,0,0
3/7/2023,AVAX,16.52454297,16.69842794,15.91472286,16.16978169,161466098.9,2023,0,1,0,0,0,0
3/8/2023,AVAX,16.16967073,16.23519373,15.08682196,15.13435325,168121578.2,2023,0,1,0,0,0,0
3/9/2023,AVAX,15.13531892,15.66695504,14.25826738,14.40396009,223903610.4,2023,0,0,0,0,0,0
3/10/2023,AVAX,14.40749315,15.08688984,13.94164969,14.82969078,295964794.2,2023,1,0,0,0,0,0
3/11/2023,AVAX,14.82889984,15.17817981,14.10341647,14.63896032,242350091,2023,0,0,0,0,0,0
3/12/2023,AVAX,14.63569918,16.30514556,14.36344419,16.25658101,247416382.6,2023,1,1,0,0,0,0
3/13/2023,AVAX,16.25926845,16.79297503,15.56371633,16.50008486,326292018.2,2023,1,0,0,0,0,0
3/14/2023,AVAX,16.50062143,17.89102645,16.21117649,17.18081735,425237956.8,2023,1,2,0,0,0,0
3/15/2023,AVAX,17.18476166,17.47606434,15.44803113,15.58516879,314371130.6,2023,0,1,1,0,0,0
3/16/2023,AVAX,15.59028859,16.06647865,15.37969278,15.87647798,199893660.9,2023,1,3,0,0,0,0
3/17/2023,AVAX,15.87877454,17.72435652,15.70724059,17.64643567,249635546,2023,1,0,0,0,1,0
3/18/2023,AVAX,17.64738519,18.17918204,16.94885092,16.98736701,260105946,2023,0,4,0,0,0,0
3/19/2023,AVAX,16.98949004,18.0974534,16.98949004,17.56310642,188260913.3,2023,1,1,0,0,0,0
3/20/2023,AVAX,17.56390591,17.79582214,16.61823879,16.64081391,226183875.7,2023,0,0,0,0,0,0
3/21/2023,AVAX,16.64728831,17.52816917,16.42547844,17.48546793,201360714.7,2023,1,2,0,0,0,0
3/22/2023,AVAX,17.48342088,17.92417184,16.38042478,16.7798116,309254853.2,2023,0,0,1,0,0,0
3/23/2023,AVAX,16.77694588,17.83391977,16.65447752,17.56293649,225499693.4,2023,1,3,0,0,0,0
3/24/2023,AVAX,17.56388468,17.63696449,16.7585555,16.98675953,165076425.6,2023,0,0,0,0,1,0
3/25/2023,AVAX,16.98478794,17.15158667,16.43358987,16.88011511,160302358.3,2023,0,4,0,0,0,0
3/26/2023,AVAX,16.88195749,17.28208597,16.88195749,17.13402515,120192187.6,2023,1,0,0,0,0,0
3/27/2023,AVAX,17.13357815,17.15059726,16.1499357,16.50317237,155993864,2023,0,0,0,0,0,0
3/28/2023,AVAX,16.50355136,16.79838463,16.35054711,16.72626841,157163428.4,2023,1,1,0,0,0,0
3/29/2023,AVAX,16.72614564,17.3912021,16.6857174,17.29394042,173033738.3,2023,1,0,0,0,0,0
3/30/2023,AVAX,17.29946427,17.52766226,17.05640008,17.2453325,201197047,2023,0,2,0,0,0,0
3/31/2023,AVAX,17.24721567,17.82731586,17.12300433,17.71689098,188033602.3,2023,1,1,1,0,0,0
4/1/2023,AVAX,17.714416,17.87763464,17.57381078,17.66268355,111851369,2023,0,0,0,0,0,0
4/2/2023,AVAX,17.79855678,17.83818104,17.12401456,17.26328754,122730984.4,2023,0,2,0,0,0,0
4/3/2023,AVAX,17.26184759,17.42207805,16.73594485,17.10102427,183483019.3,2023,0,0,1,0,0,0
4/4/2023,AVAX,17.10124302,17.6489842,16.99456505,17.64712231,143457848.8,2023,1,0,0,0,0,0
4/5/2023,AVAX,17.64735538,18.3125842,17.6358591,17.98952587,221196175.9,2023,1,0,0,0,0,0
4/6/2023,AVAX,17.9904462,18.31280957,17.70067052,18.00194972,175964595,2023,1,1,0,0,0,0
4/7/2023,AVAX,18.00017209,18.12279406,17.53992807,17.62446323,128153712.8,2023,0,1,0,0,0,0
4/8/2023,AVAX,17.62183623,17.74057181,17.40783281,17.46486048,87844490.08,2023,0,2,0,0,0,0
4/9/2023,AVAX,17.46577898,17.63696317,17.28164687,17.56092849,92348600.71,2023,1,0,1,0,0,0
4/10/2023,AVAX,17.56033222,17.9601266,17.41312419,17.93252689,125916354.4,2023,1,0,0,0,0,0
4/11/2023,AVAX,17.93449296,18.56497854,17.90409735,18.16439545,176916860.1,2023,1,1,0,0,0,0
4/12/2023,AVAX,18.1640625,18.69649839,17.73080883,18.49112021,310077627.8,2023,1,1,0,0,0,0
4/13/2023,AVAX,18.25657049,19.01182064,18.15497169,18.85436237,250901056.9,2023,1,2,0,0,0,0
4/14/2023,AVAX,18.85417284,19.30904763,18.51934832,19.24878863,256976337.3,2023,1,2,1,0,0,0
4/15/2023,AVAX,19.24814933,19.50812131,19.03051752,19.10762071,186898140.2,2023,0,3,1,0,0,0
4/16/2023,AVAX,19.10713641,20.46013573,18.93570213,20.20197845,272546344.2,2023,1,3,0,0,1,0
4/17/2023,AVAX,20.20134515,21.09341986,20.02879214,20.51456165,504173914.5,2023,1,0,0,0,1,0
4/18/2023,AVAX,20.51787758,21.52521406,20.38055078,21.22784854,289785298.6,2023,1,4,0,0,0,0
4/19/2023,AVAX,21.22297369,21.22297369,18.79235316,18.99392564,375670294.3,2023,0,1,0,0,0,0
4/20/2023,AVAX,18.99033377,19.40133545,18.2950776,18.33206659,294882989.2,2023,0,5,0,0,0,0
4/21/2023,AVAX,18.33288358,18.49474407,16.81055094,16.95362816,312839997,2023,0,0,0,0,0,0
4/22/2023,AVAX,16.95215612,17.34044837,16.85211051,17.23383903,141967934.7,2023,1,0,0,0,0,0
4/23/2023,AVAX,17.23493526,17.24839909,16.59294655,16.86546455,135279686.7,2023,0,0,0,0,0,0
4/24/2023,AVAX,16.86475311,17.22000692,16.5971203,16.93916603,162414861.9,2023,1,1,0,0,0,0
4/25/2023,AVAX,16.93770008,17.73865501,16.80557901,17.64320896,201291902.6,2023,1,0,0,0,0,0
4/26/2023,AVAX,17.64189923,18.19663329,16.4422665,17.18976286,301564451.1,2023,0,2,0,0,0,0
4/27/2023,AVAX,17.19050467,17.8990402,17.14951485,17.72449899,204597089.3,2023,1,1,1,0,0,0
4/28/2023,AVAX,17.72447137,17.80723055,17.30623657,17.56381558,127740732.5,2023,0,0,0,0,0,0
4/29/2023,AVAX,17.56284398,17.71831141,17.40903811,17.48208259,98790065.71,2023,0,2,0,0,0,0
4/30/2023,AVAX,17.4831827,17.80991226,17.1490965,17.16626017,117908615.3,2023,0,0,1,0,0,0
5/1/2023,AVAX,17.16277005,17.21229298,16.5372299,16.65838042,136356602.8,2023,0,0,0,0,0,0
5/2/2023,AVAX,16.65872693,16.9668351,16.527619,16.85470705,109496323.4,2023,1,0,0,0,0,0
5/3/2023,AVAX,16.85454838,17.31440172,16.44066963,17.22213147,162088946.3,2023,1,0,0,0,0,0
5/4/2023,AVAX,17.22375427,17.252674,16.83331841,16.91795472,113190607.7,2023,0,1,0,0,0,0
5/5/2023,AVAX,16.92181379,17.4129499,16.89685202,17.38660468,171744723.2,2023,1,1,0,0,0,0
5/6/2023,AVAX,17.38744438,17.48225714,16.50222096,16.63551946,133852669.2,2023,0,0,0,0,0,0
5/7/2023,AVAX,16.63534804,16.73793114,16.4408421,16.4477303,95305315.41,2023,0,2,0,0,0,0
5/8/2023,AVAX,16.44506089,16.50736508,15.07004215,15.42347717,244045720.9,2023,0,0,1,0,0,0
5/9/2023,AVAX,15.42355661,15.57580912,15.25674615,15.33558272,116223244.1,2023,0,0,0,0,0,0
5/10/2023,AVAX,15.33610157,15.70870252,14.90878434,15.53670933,226449890.6,2023,1,0,0,0,0,0
5/11/2023,AVAX,15.53738956,15.53768375,14.85599331,14.97328821,142436557.7,2023,0,0,0,0,0,0
5/12/2023,AVAX,14.97371144,15.20072379,14.67658752,15.19285332,152580776.7,2023,1,1,0,0,0,0
5/13/2023,AVAX,15.19402643,15.20186845,14.9346483,14.94206593,76672619.51,2023,0,0,0,0,0,0
5/14/2023,AVAX,14.9412778,15.14248808,14.8555009,15.03024991,81176240.49,2023,1,2,0,0,0,0
5/15/2023,AVAX,15.02960416,15.34314313,14.86352936,15.09314676,130822729.2,2023,1,0,1,0,0,0
5/16/2023,AVAX,15.09375454,15.14203678,14.77042971,14.90305888,115280579.8,2023,0,3,0,0,0,0
5/17/2023,AVAX,14.90238927,15.28419847,14.69296971,15.16407435,130832785.7,2023,1,1,0,0,1,0
5/18/2023,AVAX,15.16383563,15.17344247,14.49427984,14.70057213,131860692.3,2023,0,0,0,0,0,0
5/19/2023,AVAX,14.70153077,14.80501905,14.59689217,14.6789891,96148692.04,2023,0,2,0,0,0,0
5/20/2023,AVAX,14.67887851,14.69969834,14.55602182,14.63669378,69935200,2023,0,0,1,0,0,0
5/21/2023,AVAX,14.63577263,14.68758879,14.251659,14.31343488,84412581.98,2023,0,0,0,0,0,0
5/22/2023,AVAX,14.31281378,14.75381276,14.14851193,14.68055229,125232952.3,2023,1,0,0,0,0,0
5/23/2023,AVAX,14.68041198,14.94610721,14.62520932,14.7114537,105989745.2,2023,1,0,0,0,0,0
5/24/2023,AVAX,14.71189373,14.71203475,14.0279115,14.14778619,131193367,2023,0,1,0,0,0,0
5/25/2023,AVAX,14.14716929,14.24671642,13.8334824,14.09554469,128871426,2023,0,1,0,0,0,0
5/26/2023,AVAX,14.09579272,14.38865974,13.98737049,14.3457597,122877712.2,2023,1,0,0,0,0,0
5/27/2023,AVAX,14.34529834,14.58396626,14.28972438,14.54934618,100317944.2,2023,1,0,0,0,0,0
5/28/2023,AVAX,14.55068159,15.03466687,14.38783685,14.93582254,154009924.1,2023,1,1,0,0,0,0
5/29/2023,AVAX,14.938732,14.96410932,14.38296142,14.4847773,134187210.4,2023,0,1,0,0,0,0
5/30/2023,AVAX,14.48598169,14.72357648,14.41038956,14.45111407,136632953.4,2023,0,2,0,0,0,0
5/31/2023,AVAX,14.45082162,14.46080941,14.02501254,14.11964092,128954994,2023,0,0,1,0,0,0
